id,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,answerD,answerD_ratings,answerD_stats,feedback_answerD,answerE,answerE_ratings,answerE_stats,feedback_answerE,gold_label,gold_label_rating
2f83ba54-6bec-44ea-a814-15885e8cd7e7,What would you need if you want to smoke?,you're stupid,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 2.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}",[],kill yourself,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': ""I don't think this should be an answer in the survey. It's insensitive and can upset people.""}]",roll joint,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],cigarette,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[{'feedback': 'There are several things that a person could use to smoke but cigarettes are probably the most common'}],lighter fluid.,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 2, 'std_dev': 1.4142135623730951, 'median': 5}",[],cigarette,4.8
deade647-587f-4dd5-89c0-b5f65436d8e4,What room would you find many bookcases and is used for contemplation?,study,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],house,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}",[],homw,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}]","{'mean': 1.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 1}","[{'feedback': 'bad grammar/wrong answer'}, {'feedback': 'I think this is a typo, and meant to spell ""home.""'}]",kitchen,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 2}",[{'feedback': 'It is possible for someone to place a bookshelf in the kitchen but it is highly unlikely'}],den,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],study,4.8
024d60a0-68e4-49fe-bc3e-f0e1346dea31,What do people do when they don't understand something?,ask questions,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],experience joy,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0, 'std_dev': 0.0, 'median': 2}",[],believe in god,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 3}",[],talk to each other,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 5}",[{'feedback': 'People learn a lot from talking to other people'}],get sick,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}",[],ask questions,5
d97f4061-a6bb-4283-bde1-37e0e65ab810,"The teacher knew her students understood division, what was she hoping they would learn next?",multiplication,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 5}",[],multiply,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 3.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 4}",[],putting together,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],unity,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}","[{'feedback': ""It could be something that the teacher wants the kids to learn but it doesn't seem likely to be a school subject.""}]",pay debts,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}",[],multiplication,4.2
1bc71bdc-83d3-4d94-bcfd-de94033df1fd,What do you do when you're in a new place and want to see new things?,interesting,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'Interesting is not an action'}],look around,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],take pictures,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 4}",[],change of surroundings,"[{'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 4}",[{'feedback': 'Change of surroundings is kind of vague'}],new experience,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}","[{'feedback': ""Not exactly a physical or tangible thing, but you do get a new experience when you're in a new place""}]",look around,4.8
69bb7604-d543-4a22-b23c-40a3df72a839,Where would you find gazelle under a G?,open field,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.7000000000000002, 'std_dev': 1.3038404810405297, 'median': 1}","[{'feedback': 'You could find a gazelle in an open field but I don\'t know what ""under a G"" means'}]",ivory coast,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 2}","[{'feedback': 'Im sure they have dictionaries in the Ivory Coast'}, {'feedback': '  '}, {'feedback': 'I don\'t really understand the question, unless it\'s meant to be a dictionary joke, ""G for gazelle"" kind of thing.'}]",dictionary,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],steppe,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}","[{'feedback': ""This doesn't make sense""}]",encyclopedia,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],encyclopedia,5
3a4be452-c05b-42a3-870c-048675f8e96b,"Though she had a disability, what did her encouraging and positive coach see in her?",qualification,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 3}",[{'feedback': 'It is possible that the coach saw the same qualifications that non disabled people had'}],strength,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],pity,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 2}",[],competence,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],potential,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[{'feedback': 'Figurative speech'}],potential,4.6
ff18b68c-4325-4163-acf9-d76bef2206f6,James knew that he shouldn't have been buying beer for minors.  He didn't even get paid for it.  Why was this bad?,lose money,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}","[{'feedback': 'Losing money is a bad thing for James, but I think it more likely that he would face fines or jail time for doing this.'}]",fun,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}","[{'feedback': ""Answer doesn't really follow from the question.""}]",have no money,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}","[{'feedback': ""This question isn't worded correctly""}]",broken law,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],relaxation,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],broken law,5
2d9b6bfb-3b2e-462e-977e-eb0026a5c57c,When going to sleep what happens to your body?,snoring,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 3}",[{'feedback': 'Some people snore when sleeping but not all people.'}],latency,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 2.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}",[],dreams,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[{'feedback': 'I dream frequently'}],relaxation,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],dreaming,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 4}",[],relaxation,4.6
865f7fd5-8e49-4793-81b2-b13b54015002,A person would join a trade school for finding information related to what?,ulcers,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}","[{'feedback': 'You would go to medical school to learn about ulcers, not a trade school.'}]",degree,"[{'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.6, 'variance': 2.8, 'std_dev': 1.6733200530681511, 'median': 4}",[{'feedback': ' '}],understanding of,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 1}",[{'feedback': 'Understanding of something specific '}],gaining knowledge,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 4}",[],happiness,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}","[{'feedback': 'Happiness is an emotion, a trade school provides information on job training.'}, {'feedback': 'They can find that trade school is their passion'}]",gaining knowledge,3.8
72a3516b-a797-440e-b0c3-070a3d294e5f,"Setting up framing, truss and beam are some of the first steps in what?",new construction,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[{'feedback': 'Those sound like the early steps in making a building'}],warehouse,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}","[{'feedback': 'If they mean ""building a warehouse"" I\'d say possible, but the answer seems too narrow.'}]",driving,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'could make bridge for car'}],ceiling,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 3}","[{'feedback': 'I do not really know if these are the steps used to make a ceiling or not, but I think that they sound like they could be.'}]",bridge,"[{'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 4}",[],new construction,5
32888883-db58-4cec-817d-93e620829a38,Where is the large area location of the empire state building?,manhattan,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[{'feedback': 'It is indeed located in Manhattan'}],office,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}",[{'feedback': ' '}],the city,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 4}",[],fifth avenue,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}","[{'feedback': 'I know very littel about the Empire State Building and do not actually know if this is true or not, but it sounds plausible to me.'}]",new york city,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],new york city,5
65202497-5fe5-4ee3-811e-8affeec076de,"If a car-less person want to listen to talk radio in private, where might they listen to it?",trunk,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': ""If they don't have a car, they don't have a car trunk""}]",bedroom,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 4}",[],diner,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[{'feedback': 'They could maybe get a private booth'}],space shuttle,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],shop,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 2}",[],bedroom,3.6
477cddc1-d6e8-4a5e-95d2-051a31993f06,What kind of food makes someone sick?,boat,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'Boat is not a food'}],necessary to live,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 1}",[{'feedback': ' '}],edible,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[{'feedback': 'depends on what type of edible. Weed can make you sick'}],unhealthy,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 3, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 3}",[],kitchen,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'Kitchen is not a kind of food.'}],unhealthy,3
1bdda8d8-6c96-4549-9aac-7130a2ef384a,"The man  tried to break the glass in order to make his escape in time, but he could not.  The person in the cat, trying to kill him, did what?",accelerate,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}]","{'mean': 2.6, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}","[{'feedback': 'Is there a spelling mistake. Should it say ""car"" instead of ""cat"" as the spelling mistake can change the intent of the answer.'}, {'feedback': 'I am assuming that ""cat"" is a typo here and that they mean ""car"" which could be accelerating to hit the man'}]",putting together,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[{'feedback': 'Neither the question or answer make much sense.'}],working,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],construct,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],train,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': ""The last sentence of the question doesn't make sense, I think car is meant instead of cat.  Train is a noun, not an action verb.""}]",accelerate,2.6
712d67e1-9b58-4346-932a-28df248be507,What can you use to store a book while traveling?,library of congress,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': 'That is a library full of books, but not a place for someone to leave a book for a little while during traveling.'}]",pocket,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 3.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}",[{'feedback': ' '}],backpack,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],suitcase,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],synagogue,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[{'feedback': 'A synagogue is not the same as a backpack or suitcase that you would use to store a book while traveling.'}],suitcase,4.6
